Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
14,2012-06-08,64.3,3.689,4636.1,570.2,172.7,1103.04,8024.53,191.0155329,8.567,False
14,2012-07-13,79.97,3.523,9158.47,-2.5,5.37,4516.68,2574.55,191.1685192,8.684,False
14,2012-07-27,77.2,3.647,4945.52,113.66,4.1,10751.35,3298.31,191.1655664,8.684,False
14,2012-08-10,78.65,3.722,32432.09,23.68,32.44,4309.81,3570.81,191.1626135,8.684,False
14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True
15,2010-03-26,39.53,2.963,,,,,,131.863129,8.35,False
15,2010-07-09,77.33,2.94,,,,,,132.5461333,8.099,False
15,2010-07-16,72.83,2.933,,,,,,132.5667742,8.099,False
15,2010-08-20,71.1,2.913,,,,,,132.6616129,8.099,False
15,2010-08-27,65.07,2.885,,,,,,132.6932258,8.099,False
15,2010-09-24,62.53,2.837,,,,,,132.7619333,8.099,False
15,2010-09-24,62.53,2.837,,,,,,132.7619333,8.099,False
15,2010-11-05,40.29,3.049,,,,,,132.9245806,8.067,False
15,2011-07-08,73.47,3.886,,,,,,135.6283333,7.806,False
15,2011-08-12,70.63,3.995,,,,,,136.144129,7.806,False
15,2011-12-09,38.53,3.627,3581.98,193.94,75.62,1713.45,5227.94,136.5030667,7.866,False
15,2011-12-16,35.49,3.611,2176.13,19.0,158.53,925.45,1273.02,136.5335161,7.866,False
15,2012-01-20,21.39,3.705,2637.43,3151.32,,265.47,2257.53,136.8564194,7.943,False
15,2012-02-17,30.26,3.874,17822.56,7914.95,1.76,11094.94,4922.19,137.2583103,7.943,False
15,2012-02-24,33.18,3.917,6881.03,5859.12,1.0,3607.57,4147.13,137.3411034,7.943,False
15,2012-02-24,33.18,3.917,6881.03,5859.12,1.0,3607.57,4147.13,137.3411034,7.943,False
15,2012-03-02,33.24,3.983,11611.99,1749.22,27.4,7977.5,2327.04,137.4238966,7.943,False
15,2012-03-09,36.97,4.021,7926.63,615.68,1.49,2126.98,2194.94,137.5066897,7.943,False
15,2012-06-08,59.35,3.871,4658.21,269.0,0.19,399.04,3998.9,138.1174194,8.15,False
15,2012-06-22,74.28,3.722,3816.09,1314.0,,667.31,2567.0,138.1629,8.15,False
15,2012-09-14,65.44,4.088,5163.64,,1.49,922.73,3154.77,138.5673,8.193,False
16,2010-02-26,18.12,2.586,,,,,,189.6018023,7.039,False
16,2010-04-09,34.21,2.75,,,,,,189.6901012,6.842,False
16,2010-05-07,37.43,2.771,,,,,,189.5312483,6.842,False
16,2010-05-28,52.08,2.737,,,,,,189.4452425,6.842,False
16,2010-07-16,67.68,2.699,,,,,,189.6125456,6.868,False
16,2010-08-13,63.91,2.723,,,,,,190.2611552,6.868,False
16,2010-09-03,58.02,2.773,,,,,,190.3621607,6.868,False
16,2010-10-15,45.0,2.762,,,,,,190.8623087,6.986,False
16,2011-01-21,28.6,2.973,,,,,,191.5731924,6.614,False
16,2011-01-28,20.8,3.008,,,,,,191.667891,6.614,False
16,2011-05-06,38.64,3.735,,,,,,192.7252006,6.339,False
16,2011-05-27,45.17,3.795,,,,,,192.8365651,6.339,False
16,2011-06-03,54.08,3.763,,,,,,192.8418131,6.339,False
16,2011-08-05,63.96,3.554,,,,,,193.9110133,6.338,False
16,2011-09-16,53.68,3.596,,,,,,194.7419707,6.338,False
16,2011-10-07,48.91,3.498,,,,,,194.9459724,6.232,False
16,2011-12-02,27.83,3.378,516.47,61.0,944.52,9.0,7124.75,195.8223287,6.232,False
16,2012-02-03,25.53,3.031,32702.46,747.82,2.39,8063.07,2940.68,196.8728921,6.162,False
16,2012-07-06,70.49,3.646,1559.36,68.8,13.1,420.62,6013.75,197.8322195,6.061,False
16,2012-08-03,68.59,3.528,4801.46,,,3030.35,2945.89,198.0293893,6.061,False
16,2012-10-12,43.26,3.76,522.32,,11.09,40.2,5247.6,199.0539368,5.847,False
17,2010-03-19,33.96,2.782,,,,,,126.6066452,6.548,False
17,2010-04-09,34.05,2.877,,,,,,126.6019032,6.635,False
17,2010-06-04,53.79,2.871,,,,,,126.1360645,6.635,False
17,2010-06-11,57.14,2.841,,,,,,126.1119032,6.635,False
17,2010-06-11,57.14,2.841,,,,,,126.1119032,6.635,False
17,2010-06-25,62.64,2.82,,,,,,126.1266,6.635,False
17,2010-11-05,42.54,2.831,,,,,,126.4912903,6.885,False
17,2011-01-21,26.62,2.934,,,,,,127.4404839,6.866,False
17,2011-03-11,32.42,3.346,,,,,,128.3995,6.866,False
17,2011-06-10,54.57,3.732,,,,,,129.0357097,6.774,False
17,2011-08-05,65.71,3.595,,,,,,129.1846452,6.745,False
17,2011-08-12,64.79,3.606,,,,,,129.2015806,6.745,False
17,2011-08-26,72.04,3.57,,,,,,129.2832581,6.745,False
17,2011-09-16,61.48,3.641,,,,,,129.4306,6.745,False
17,2011-12-09,17.56,3.341,8530.15,,29.6,840.04,6700.99,129.8555333,6.617,False
17,2011-12-30,26.73,3.119,4439.21,42391.85,120.08,1366.9,2383.67,130.0710323,6.617,True
17,2012-04-27,59.11,3.842,1832.86,,1.62,8.94,2211.39,131.1266667,6.235,False
17,2012-05-11,49.96,3.809,6288.63,,22.59,997.55,1266.73,131.1453333,6.235,False
17,2012-05-18,59.67,3.808,3847.57,,92.93,1216.19,2403.0,131.0983226,6.235,False
17,2012-08-10,73.29,3.509,3711.96,9.2,4.42,2316.51,1613.36,130.7561613,5.936,False
17,2012-08-31,68.07,3.624,11235.99,,2.73,3648.33,1964.35,130.8853548,5.936,False
17,2012-09-07,61.99,3.689,13396.45,,18.08,1299.65,1333.12,130.9325484,5.936,True
17,2012-09-21,58.43,3.821,6035.13,1.91,14.5,859.64,6132.91,131.0103333,5.936,False
17,2012-10-19,48.16,3.781,708.27,,1.4,14.01,1328.57,131.1499677,5.527,False
18,2010-02-19,30.91,2.747,,,,,,131.637,9.202,False
18,2010-03-19,45.42,2.834,,,,,,131.8242903,9.202,False
18,2010-03-26,47.55,2.831,,,,,,131.863129,9.202,False
18,2010-05-21,60.27,2.961,,,,,,132.2230323,9.269,False
18,2010-06-11,64.08,2.83,,,,,,132.4357419,9.269,False
18,2010-07-02,71.22,2.815,,,,,,132.5218667,9.342,False
18,2010-08-27,67.05,2.77,,,,,,132.6932258,9.342,False
18,2010-12-24,28.16,3.15,,,,,,132.7477419,9.331,False
18,2011-01-07,30.1,3.193,,,,,,132.8823226,9.131,False
18,2011-01-14,22.69,3.215,,,,,,132.9510645,9.131,False
18,2011-02-18,31.59,3.263,,,,,,133.3701429,9.131,False
18,2011-03-11,38.4,3.6,,,,,,133.7361429,9.131,False
18,2011-03-25,36.65,3.624,,,,,,133.9587419,9.131,False
18,2011-04-08,43.32,3.72,,,,,,134.1777742,8.975,False
18,2011-04-22,45.99,3.919,,,,,,134.3571,8.975,False
18,2011-05-20,57.55,4.101,,,,,,134.6803871,8.975,False
18,2011-06-17,63.23,3.873,,,,,,135.0837333,8.975,False
18,2011-07-29,73.85,3.898,,,,,,135.9639355,8.89,False
18,2011-08-19,69.24,3.82,,,,,,136.183129,8.89,False
18,2011-10-14,60.26,3.583,,,,,,136.5150968,8.471,False
18,2011-11-18,47.88,3.571,5223.35,1781.71,182.6,1170.74,4346.68,136.4666667,8.471,False
18,2011-11-25,41.97,3.536,748.82,46.0,71366.86,19.0,577.4,136.4788,8.471,True
18,2012-01-13,35.25,3.523,3761.79,22411.4,10.54,807.3,2977.83,136.753,8.075,False
18,2012-01-27,30.44,3.568,3237.56,3060.93,,22.5,653.02,136.9598387,8.075,False
18,2012-03-09,38.1,3.876,7410.18,368.19,25.46,1852.39,2332.07,137.5066897,8.075,False
18,2012-03-09,38.1,3.876,7410.18,368.19,25.46,1852.39,2332.07,137.5066897,8.075,False
18,2012-03-16,45.84,3.867,9284.23,167.65,4.93,2554.94,2070.14,137.5843871,8.075,False
18,2012-04-13,47.75,4.025,5798.35,9592.28,11.72,1492.2,2261.14,137.868,8.304,False
18,2012-05-04,49.66,3.991,13737.74,,39.54,4131.8,3521.29,138.0332,8.304,False
18,2012-05-25,65.48,3.85,12179.37,,251.38,2595.31,1605.36,138.1101935,8.304,False
18,2012-06-01,71.42,3.798,13525.26,1.2,36.26,1889.92,1629.62,138.1138065,8.304,False
19,2010-02-05,20.96,2.954,,,,,,131.5279032,8.35,False
19,2010-02-12,23.22,2.94,,,,,,131.5866129,8.35,True
19,2010-03-05,32.92,2.919,,,,,,131.735,8.35,False
19,2010-06-04,68.88,3.006,,,,,,132.3648387,8.185,False
19,2010-06-18,66.25,2.942,,,,,,132.4733333,8.185,False
19,2010-09-10,63.36,2.837,,,,,,132.7564516,8.099,True
19,2010-11-26,42.62,3.186,,,,,,132.8369333,8.067,True
19,2010-12-17,26.83,3.301,,,,,,132.6804516,8.067,False
19,2011-02-11,21.79,3.416,,,,,,133.260871,7.771,True
19,2011-05-06,50.43,4.192,,,,,,134.5143667,7.658,False
19,2011-05-20,52.8,4.202,,,,,,134.6803871,7.658,False
19,2011-07-08,73.2,3.886,,,,,,135.6283333,7.806,False
19,2011-07-15,73.7,3.915,,,,,,135.7837419,7.806,False
19,2011-08-05,73.84,4.02,,,,,,136.0540323,7.806,False
19,2011-08-26,69.34,3.906,,,,,,136.2136129,7.806,False
19,2011-09-02,69.27,3.879,,,,,,136.2440968,7.806,False
19,2011-10-07,53.1,3.775,,,,,,136.472,7.866,False
19,2011-10-21,52.05,3.757,,,,,,136.5017742,7.866,False
19,2011-12-16,37.07,3.611,5307.81,292.4,825.0,489.96,4799.18,136.5335161,7.866,False
19,2012-02-03,36.22,3.796,51879.66,6433.83,394.18,52739.02,6473.61,137.0632581,7.943,False
19,2012-02-24,33.91,3.917,13926.46,11835.35,2.8,4929.34,6287.18,137.3411034,7.943,False
19,2012-03-23,56.72,4.054,6048.55,170.78,1.02,986.74,2684.83,137.6552903,7.943,False
19,2012-04-27,42.45,4.163,3735.3,-265.76,52.82,67.72,2959.27,137.9781333,8.15,False
19,2012-06-15,68.19,3.786,9987.83,697.0,0.05,2837.84,4710.66,138.1295333,8.15,False
19,2012-06-22,75.83,3.722,10418.79,1232.8,0.51,2971.07,12187.35,138.1629,8.15,False
19,2012-09-07,72.2,4.076,9053.47,27.41,22.94,1677.12,4844.18,138.4729355,8.193,True
19,2012-09-28,56.81,4.158,2992.04,48.46,,2463.88,3732.36,138.7395,8.193,False
19,2012-10-26,56.49,4.071,5430.75,90.07,,904.34,1665.77,138.7281613,7.992,False
20,2010-03-19,47.32,2.844,,,,,,204.3782258,8.187,False
20,2010-04-16,55.43,2.899,,,,,,203.7307486,7.856,False
20,2010-04-16,55.43,2.899,,,,,,203.7307486,7.856,False
20,2010-04-30,54.75,2.921,,,,,,203.6503685,7.856,False
20,2010-07-30,76.03,2.781,,,,,,204.605272,7.527,False
20,2010-09-24,69.37,2.713,,,,,,204.8182126,7.527,False
20,2010-10-15,59.17,2.868,,,,,,205.0137637,7.484,False
20,2010-10-22,50.52,2.917,,,,,,205.0627881,7.484,False
20,2010-12-24,25.17,3.141,,,,,,204.6376731,7.484,False
20,2011-02-04,28.58,3.231,,,,,,205.7329407,7.343,False
20,2011-02-11,25.38,3.239,,,,,,206.0763862,7.343,True
20,2011-04-08,47.09,3.72,,,,,,208.1092642,7.287,False
20,2011-04-22,52.56,3.892,,,,,,208.4779405,7.287,False
20,2011-07-15,74.88,3.76,,,,,,208.5309337,7.274,False
20,2011-09-09,68.74,3.738,,,,,,209.0225562,7.274,True
20,2011-11-11,47.27,3.53,34348.14,11652.84,549.25,9606.11,5472.37,210.9810201,7.082,False
20,2012-03-09,41.14,3.848,10686.42,750.14,3.67,3867.16,3518.62,213.8711137,6.961,False
20,2012-05-04,62.74,3.951,24594.6,496.0,38.52,9381.13,4648.85,214.4771081,7.139,False
20,2012-05-11,63.19,3.889,17598.62,,19.51,2889.48,3242.44,214.5319099,7.139,False
20,2012-06-08,62.01,3.689,8353.32,516.6,46.76,2073.77,7774.31,214.5527132,7.139,False
20,2012-06-22,76.51,3.564,12173.74,875.7,2.36,4195.01,7516.62,214.606,7.139,False
20,2012-07-13,78.27,3.523,8679.19,99.7,22.34,4960.49,7877.54,214.728027,7.28,False
20,2012-10-12,47.2,4.0,2449.31,,35.08,1019.9,9743.56,216.1150568,7.293,False
20,2012-10-19,56.26,3.969,4174.31,,15.84,838.05,3838.56,216.1464699,7.293,False
21,2010-02-26,45.31,2.561,,,,,,210.9759573,8.324,False
21,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False
21,2010-06-25,87.01,2.653,,,,,,210.9950134,8.2,False
21,2010-08-06,90.3,2.627,,,,,,211.1608049,8.099,False
21,2010-09-03,82.57,2.577,,,,,,211.1886931,8.099,False
21,2010-10-01,70.28,2.603,,,,,,211.3298742,8.163,False
21,2010-10-29,67.51,2.716,,,,,,211.5661131,8.163,False
21,2011-01-21,42.72,3.016,,,,,,211.4864691,8.028,False
21,2011-02-25,61.27,3.065,,,,,,213.190421,8.028,False
21,2011-04-01,56.36,3.524,,,,,,214.4886908,7.931,False
21,2011-05-13,75.04,3.899,,,,,,215.6124735,7.931,False
21,2011-05-20,68.36,3.907,,,,,,215.3834778,7.931,False
21,2011-06-24,85.72,3.594,,,,,,214.7441108,7.931,False
21,2011-07-15,91.05,3.575,,,,,,215.0134426,7.852,False
21,2011-09-09,78.87,3.546,,,,,,215.5148295,7.852,True
21,2011-12-30,45.16,3.129,2880.59,32642.96,124.32,419.61,3010.84,219.1773063,7.441,True
21,2012-01-06,48.1,3.157,2211.62,28369.34,7.74,753.62,3371.85,219.355063,7.057,False
21,2012-08-17,85.55,3.571,3036.2,15.6,50.0,3128.07,1844.7,221.6751459,6.565,False
21,2012-09-28,80.38,3.666,5955.46,4.91,,1458.77,7206.16,222.6164329,6.565,False
22,2010-02-19,31.96,2.747,,,,,,135.4657781,8.283,False
22,2010-02-19,31.96,2.747,,,,,,135.4657781,8.283,False
22,2010-04-02,44.96,2.826,,,,,,135.7464988,8.348,False
22,2010-06-11,65.01,2.83,,,,,,136.2874263,8.348,False
22,2010-07-16,76.3,2.796,,,,,,136.4179827,8.433,False
22,2010-08-13,74.75,2.81,,,,,,136.4928214,8.433,False
22,2011-01-28,20.61,3.243,,,,,,136.9706544,8.458,False
22,2011-08-12,74.69,3.88,,,,,,140.0859873,8.023,False
22,2011-08-26,72.22,3.796,,,,,,140.1629528,8.023,False
22,2011-09-02,69.16,3.784,,,,,,140.196985,8.023,False
22,2011-09-16,68.08,3.809,,,,,,140.2735,8.023,False
22,2011-11-11,47.8,3.57,12691.27,16756.86,435.92,3159.94,6275.41,140.4111613,7.706,False
22,2012-01-06,34.61,3.439,5803.25,34453.8,22.94,1777.64,8239.01,140.6461359,7.503,False
22,2012-02-17,36.25,3.703,14910.44,10572.12,2.0,10409.34,5499.8,141.2140357,7.503,False
22,2012-06-15,66.56,3.683,9564.7,193.9,9.06,3070.27,2588.53,142.1292548,7.671,False
22,2012-06-29,70.99,3.577,3297.53,345.5,,339.38,2257.49,142.1920381,7.671,False
22,2012-08-31,71.93,3.884,37707.43,40.66,119.53,6761.03,2307.61,142.4054482,7.753,False
22,2012-09-21,63.38,4.056,7150.28,106.01,19.0,1217.3,7556.34,142.6798167,7.753,False
22,2012-10-12,54.18,4.029,1558.08,,10.35,485.2,4291.26,142.9376167,7.543,False
23,2010-02-05,15.25,2.788,,,,,,131.5279032,5.892,False
23,2010-07-23,70.2,2.784,,,,,,132.5825806,5.326,False
23,2010-08-13,67.43,2.81,,,,,,132.63,5.326,False
23,2010-10-15,45.55,2.878,,,,,,132.7633548,5.287,False
23,2011-01-07,27.81,3.193,,,,,,132.8823226,5.114,False
23,2011-01-28,10.91,3.243,,,,,,133.1059677,5.114,False
23,2011-02-04,14.5,3.24,,,,,,133.1834194,5.114,False
23,2011-02-04,14.5,3.24,,,,,,133.1834194,5.114,False
23,2011-03-11,29.36,3.6,,,,,,133.7361429,5.114,False
23,2011-04-01,29.44,3.638,,,,,,134.0682581,4.781,False
23,2011-07-08,69.92,3.784,,,,,,135.6283333,4.584,False
23,2011-08-26,67.04,3.796,,,,,,136.2136129,4.584,False
23,2011-09-16,60.52,3.809,,,,,,136.3145,4.584,False
23,2011-09-23,57.14,3.758,,,,,,136.367,4.584,False
23,2011-10-21,52.12,3.618,,,,,,136.5017742,4.42,False
23,2011-12-09,36.4,3.47,5491.42,,611.34,4318.8,13208.67,136.5030667,4.42,False
23,2011-12-23,27.8,3.413,1003.58,14.2,1683.17,2.0,570.74,136.5883871,4.42,False
23,2012-01-20,15.33,3.542,2437.41,4576.79,,2251.32,1848.96,136.8564194,4.261,False
23,2012-02-10,26.6,3.655,8770.83,8403.67,56.54,9800.67,6133.9,137.1666774,4.261,True
23,2012-02-24,31.12,3.751,18500.67,10478.33,,7541.62,7320.47,137.3411034,4.261,False
23,2012-03-16,41.19,3.867,5739.62,110.48,6.03,3380.28,838.7,137.5843871,4.261,False
23,2012-07-06,70.86,3.538,6918.05,103.8,26.79,6112.89,5184.17,138.2296333,4.156,False
23,2012-07-20,71.13,3.61,2538.45,5.7,38.15,437.8,1377.22,138.2331935,4.156,False
23,2012-10-19,47.89,4.0,1134.33,,2.15,625.26,1894.98,138.8336129,4.145,False
24,2010-02-26,33.98,2.91,,,,,,131.686,8.326,False
24,2010-03-05,36.73,2.919,,,,,,131.735,8.326,False
24,2010-03-12,42.31,2.938,,,,,,131.784,8.326,False
24,2010-03-12,42.31,2.938,,,,,,131.784,8.326,False
24,2010-03-12,42.31,2.938,,,,,,131.784,8.326,False
24,2010-04-09,62.06,2.992,,,,,,131.9408065,8.211,False
24,2010-05-28,69.59,3.046,,,,,,132.2939355,8.211,False
24,2010-06-04,71.99,3.006,,,,,,132.3648387,8.211,False
24,2010-06-25,74.9,2.958,,,,,,132.4976,8.211,False
24,2010-07-16,76.56,2.933,,,,,,132.5667742,8.117,False
24,2010-10-15,52.83,2.999,,,,,,132.7633548,8.275,False
24,2010-12-10,27.11,3.255,,,,,,132.6764,8.275,False
24,2011-01-07,30.72,3.351,,,,,,132.8823226,8.252,False
24,2011-03-04,31.36,3.605,,,,,,133.6141429,8.252,False
24,2011-03-18,43.39,3.796,,,,,,133.8492258,8.252,False
24,2011-03-18,43.39,3.796,,,,,,133.8492258,8.252,False
24,2011-05-13,58.49,4.211,,,,,,134.593,8.212,False
24,2011-05-27,65.74,4.134,,,,,,134.7677742,8.212,False
24,2011-06-17,64.34,3.989,,,,,,135.0837333,8.212,False
24,2011-08-26,69.94,3.906,,,,,,136.2136129,8.358,False
24,2011-10-28,48.0,3.757,,,,,,136.4884516,8.454,False
24,2011-10-28,48.0,3.757,,,,,,136.4884516,8.454,False
24,2011-11-11,46.78,3.719,9391.17,20595.49,686.11,5950.16,6034.65,136.4618065,8.454,False
24,2011-12-23,36.93,3.587,1813.06,632.93,1633.67,51.66,1309.54,136.5883871,8.454,False
24,2011-12-30,33.45,3.566,5743.34,44499.08,228.23,1242.49,4310.79,136.6432581,8.454,True
24,2012-01-13,36.5,3.666,3545.34,8743.62,127.43,819.74,4434.08,136.753,8.659,False
24,2012-04-13,48.65,4.187,4765.31,5896.55,57.4,1204.7,3980.37,137.868,8.983,False
24,2012-04-20,61.05,4.17,10959.96,3425.69,79.48,1682.87,4506.82,137.9230667,8.983,False
24,2012-04-20,61.05,4.17,10959.96,3425.69,79.48,1682.87,4506.82,137.9230667,8.983,False
24,2012-04-27,49.26,4.163,12968.26,729.55,39.25,1121.45,15101.9,137.9781333,8.983,False
24,2012-04-27,49.26,4.163,12968.26,729.55,39.25,1121.45,15101.9,137.9781333,8.983,False
24,2012-05-18,63.1,4.029,5955.53,,187.0,1529.05,4424.94,138.1065806,8.983,False
24,2012-05-18,63.1,4.029,5955.53,,187.0,1529.05,4424.94,138.1065806,8.983,False
24,2012-06-22,72.29,3.722,8790.16,749.1,30.57,4434.39,7308.24,138.1629,8.983,False
24,2012-08-10,75.53,3.863,37938.11,798.52,178.81,12823.7,5682.73,138.1437742,8.953,False
24,2012-08-24,68.13,3.997,8778.19,280.89,91.01,8868.81,3798.51,138.2814516,8.953,False
24,2012-09-07,72.81,4.076,15092.87,60.92,89.01,2756.36,4563.61,138.4729355,8.953,True
24,2012-10-12,51.64,4.186,5138.51,,141.88,407.81,3284.69,138.9117,8.693,False
25,2010-02-19,24.16,2.745,,,,,,204.4321004,8.187,False
25,2010-03-05,29.45,2.777,,,,,,204.4940734,8.187,False
25,2010-04-23,46.12,2.902,,,,,,203.6905586,7.856,False
25,2010-04-23,46.12,2.902,,,,,,203.6905586,7.856,False
25,2010-04-30,50.97,2.921,,,,,,203.6503685,7.856,False
25,2010-05-07,63.67,2.966,,,,,,203.6101784,7.856,False
25,2010-08-20,71.81,2.779,,,,,,204.8217044,7.527,False
25,2010-09-10,61.14,2.699,,,,,,204.7266827,7.527,True
25,2010-10-15,54.09,2.868,,,,,,205.0137637,7.484,False
25,2010-11-12,40.68,2.931,,,,,,205.2098614,7.484,False
25,2010-12-31,25.89,3.179,,,,,,204.6432267,7.484,True
25,2011-01-28,18.92,3.237,,,,,,205.3894952,7.343,False
25,2011-02-25,28.36,3.274,,,,,,206.6424093,7.343,False
25,2011-02-25,28.36,3.274,,,,,,206.6424093,7.343,False
25,2011-02-25,28.36,3.274,,,,,,206.6424093,7.343,False
25,2011-04-01,28.5,3.638,,,,,,207.8823043,7.287,False
25,2011-05-13,60.1,4.066,,,,,,208.9599189,7.287,False
25,2011-06-10,71.45,3.881,,,,,,208.1535092,7.287,False
25,2011-07-29,74.72,3.829,,,,,,208.6564699,7.274,False
25,2011-08-12,70.93,3.812,,,,,,208.7820061,7.274,False
25,2011-10-14,58.95,3.541,,,,,,210.4027602,7.082,False
25,2011-12-23,36.56,3.389,2729.99,80.12,1689.22,26.97,3547.38,212.2360401,7.082,False
25,2011-12-30,32.42,3.389,4624.26,49913.53,177.05,407.17,2515.09,212.4035763,7.082,True
25,2011-12-30,32.42,3.389,4624.26,49913.53,177.05,407.17,2515.09,212.4035763,7.082,True
25,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False
25,2012-04-27,44.2,4.004,4318.51,5.24,5.83,62.58,1828.28,214.4223063,7.139,False
25,2012-05-25,67.69,3.798,5154.82,,391.45,1581.91,2164.96,214.5499425,7.139,False
25,2012-06-29,69.84,3.506,3374.98,537.8,,712.78,1992.95,214.6466757,7.139,False
25,2012-10-26,56.69,3.882,4805.66,84.19,,1073.49,730.76,216.1515902,7.293,False
26,2010-04-23,39.68,2.895,,,,,,132.0226667,8.512,False
26,2010-05-28,61.65,2.906,,,,,,132.2939355,8.512,False
26,2010-06-11,51.62,2.83,,,,,,132.4357419,8.512,False
26,2010-07-16,67.66,2.796,,,,,,132.5667742,8.445,False
26,2010-11-26,28.11,3.07,,,,,,132.8369333,8.149,True
26,2011-01-07,21.13,3.193,,,,,,132.8823226,7.907,False
26,2011-02-25,16.3,3.281,,,,,,133.4921429,7.907,False
26,2011-02-25,16.3,3.281,,,,,,133.4921429,7.907,False
26,2011-03-11,28.13,3.6,,,,,,133.7361429,7.907,False
26,2011-04-15,39.46,3.823,,,,,,134.2784667,7.818,False
26,2011-04-15,39.46,3.823,,,,,,134.2784667,7.818,False
26,2011-04-29,47.17,3.988,,,,,,134.4357333,7.818,False
26,2011-06-24,56.94,3.851,,,,,,135.2652667,7.818,False
26,2011-08-05,63.16,3.903,,,,,,136.0540323,7.767,False
26,2011-10-07,46.84,3.633,,,,,,136.472,7.598,False
26,2011-12-02,36.74,3.501,3343.0,9.0,955.74,1187.26,14774.79,136.4909333,7.598,False
26,2012-01-20,15.22,3.542,1673.31,3004.75,27.82,153.3,2092.05,136.8564194,7.467,False
26,2012-02-10,23.89,3.655,5858.94,2569.2,13.42,5936.74,5874.01,137.1666774,7.467,True
26,2012-07-06,64.94,3.538,4894.97,230.0,19.39,3309.33,5437.93,138.2296333,7.405,False
26,2012-07-27,64.12,3.701,3025.97,112.64,2.6,376.52,1155.13,138.2033871,7.405,False
26,2012-08-24,62.08,3.874,4507.08,33.6,149.46,1866.46,4685.63,138.2814516,7.405,False
26,2012-09-21,52.68,4.056,6916.18,3.82,,228.31,7025.39,138.6534,7.405,False
26,2012-10-19,43.51,4.0,1697.09,,2.64,106.35,2481.19,138.8336129,7.138,False
27,2010-02-19,32.44,2.909,,,,,,135.4657781,8.237,False
27,2010-04-09,62.62,2.992,,,,,,135.7856359,8.058,False
27,2010-06-18,70.0,2.942,,,,,,136.3243393,8.058,False
27,2010-06-18,70.0,2.942,,,,,,136.3243393,8.058,False
27,2010-08-20,75.16,2.913,,,,,,136.5249182,7.982,False
27,2010-08-27,70.31,2.885,,,,,,136.557015,7.982,False
27,2010-09-24,67.08,2.837,,,,,,136.6317821,7.982,False
27,2010-10-01,70.19,2.84,,,,,,136.6297571,8.021,False
27,2010-10-15,58.38,2.999,,,,,,136.6401935,8.021,False
27,2010-12-03,41.81,3.2,,,,,,136.6075714,8.021,False
27,2011-02-11,30.45,3.416,,,,,,137.1378318,7.827,True
27,2011-06-10,73.26,4.025,,,,,,138.8606382,7.725,False
27,2011-10-28,51.81,3.757,,,,,,140.4447903,7.906,False
27,2011-11-04,44.46,3.738,,,,,,140.4279758,7.906,False
27,2012-02-17,37.24,3.874,14655.15,10670.84,162.82,11286.99,1595.8,141.2140357,8.009,False
27,2012-02-24,41.74,3.917,16993.22,13384.32,9.6,8237.33,9045.21,141.3007857,8.009,False
27,2012-03-02,40.07,3.983,28652.29,3088.37,109.25,35364.08,4464.45,141.3875357,8.009,False
27,2012-06-15,69.52,3.786,9943.48,614.9,15.0,3382.44,6779.57,142.1292548,8.253,False
28,2010-02-05,49.47,2.962,,,,,,126.4420645,13.975,False
28,2010-04-09,59.25,3.09,,,,,,126.6019032,14.099,False
28,2010-05-14,68.44,3.145,,,,,,126.2085484,14.099,False
28,2010-08-27,93.19,3.129,,,,,,126.0892903,14.18,False
28,2010-09-17,82.45,3.028,,,,,,126.1454667,14.18,False
28,2011-01-28,50.74,3.342,,,,,,127.5800323,14.021,False
28,2011-03-04,51.72,3.674,,,,,,128.26475,14.021,False
28,2011-03-11,57.75,3.818,,,,,,128.3995,14.021,False
28,2011-05-06,68.4,4.193,,,,,,129.0444333,13.736,False
28,2011-05-27,76.67,4.087,,,,,,129.0623548,13.736,False
28,2011-06-24,88.95,3.898,,,,,,129.0663,13.736,False
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False
28,2011-08-19,91.74,3.743,,,,,,129.2405806,13.503,False
28,2011-08-26,94.61,3.74,,,,,,129.2832581,13.503,False
28,2011-09-23,82.95,3.789,,,,,,129.5183333,13.503,False
28,2011-09-23,82.95,3.789,,,,,,129.5183333,13.503,False
28,2011-09-30,83.26,3.877,,,,,,129.6060667,13.503,False
28,2011-10-07,70.44,3.827,,,,,,129.6938,12.89,False
28,2011-11-18,54.2,3.813,6772.46,1654.68,86.01,1068.35,9835.85,129.8268333,12.89,False
28,2011-12-09,42.17,3.644,6628.73,21.0,140.19,6168.78,14073.59,129.8555333,12.89,False
28,2011-12-09,42.17,3.644,6628.73,21.0,140.19,6168.78,14073.59,129.8555333,12.89,False
28,2011-12-23,45.4,3.541,2135.31,1.53,752.34,499.0,5674.11,129.9845484,12.89,False
28,2012-01-06,50.43,3.599,5155.86,19549.51,218.29,636.73,5218.5,130.1575161,12.187,False
28,2012-02-10,52.27,3.722,20097.48,2774.5,66.42,16822.46,8228.86,130.3849032,12.187,True
